timestamps,open,high,low,close,volume,amount
2025-09-08 16:00:00,112631.74,112670.06,112293.18,112398.0,493.93324,55548489.4271546
2025-09-08 17:00:00,112398.01,112531.6,112075.2,112214.4,461.27895,51808599.0344358
2025-09-08 18:00:00,112214.41,112515.59,112184.97,112477.01,296.32443,33293813.2052788
2025-09-08 19:00:00,112477.01,112477.01,111978.67,112097.31,430.27796,48259992.3193036
2025-09-08 20:00:00,112097.31,112153.07,111896.0,111958.04,288.87626,32354825.6769447
2025-09-08 21:00:00,111958.04,112331.32,111930.73,112326.45,273.5437,30665679.7659914
2025-09-08 22:00:00,112326.45,112512.71,112210.91,112236.71,274.21823,30812183.467044
2025-09-08 23:00:00,112236.71,112305.03,111989.0,112065.23,290.44202,32566393.1135567
2025-09-09 00:00:00,112065.23,112104.41,111459.87,111650.03,720.48199,80530470.0189934
2025-09-09 01:00:00,111650.03,111748.54,111258.3,111364.73,520.52157,58008155.6613828
2025-09-09 02:00:00,111364.73,111442.95,111111.0,111330.71,536.02045,59643757.4615102
2025-09-09 03:00:00,111330.72,111740.61,111234.16,111708.0,314.74637,35098983.8557063
2025-09-09 04:00:00,111708.01,112110.99,111624.12,112024.01,548.42419,61376334.9196478
2025-09-09 05:00:00,112024.01,112248.84,111851.52,112200.0,298.70562,33455158.1793708
2025-09-09 06:00:00,112200.01,113156.65,112151.16,113022.61,1080.72151,121911024.968977
2025-09-09 07:00:00,113022.62,113293.29,112753.61,112991.11,978.74308,110671169.2170132
2025-09-09 08:00:00,112991.11,113176.51,112886.93,112992.69,524.35168,59259627.5406789
2025-09-09 09:00:00,112992.69,113057.99,112900.0,112966.54,367.43684,41506199.949542
2025-09-09 10:00:00,112966.54,113040.0,112635.38,112732.62,631.93421,71277837.0960601
2025-09-09 11:00:00,112732.62,112800.0,112403.91,112433.59,325.19749,36632699.8098953
2025-09-09 12:00:00,112433.59,112824.0,112393.4,112671.76,397.08345,44739704.8570957
2025-09-09 13:00:00,112671.76,112932.18,112470.18,112760.58,656.61339,74028308.7990622
2025-09-09 14:00:00,112760.58,112950.0,111511.11,111767.45,1958.50565,219508087.7398218
2025-09-09 15:00:00,111767.45,111847.23,110766.66,110880.76,1649.92992,183468171.7554276
2025-09-09 16:00:00,110880.76,111148.17,110788.0,110975.99,808.62492,89724968.2413522
2025-09-09 17:00:00,110975.99,111193.39,110898.28,111025.44,539.75817,59930077.6836745
2025-09-09 18:00:00,111025.43,111298.16,110900.02,111131.92,495.6204,55068620.5723194
2025-09-09 19:00:00,111131.92,111388.04,111124.17,111301.53,277.49178,30881041.2102636
